locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
62569,ex,pm25,1.8,"{'utc': '2023-08-31T17:48:30+00:00', 'local': '2023-08-31T13:48:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T17:46:31+00:00', 'local': '2023-08-31T13:46:31-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T17:44:31+00:00', 'local': '2023-08-31T13:44:31-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T17:42:30+00:00', 'local': '2023-08-31T13:42:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T17:40:30+00:00', 'local': '2023-08-31T13:40:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T17:38:31+00:00', 'local': '2023-08-31T13:38:31-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T17:36:30+00:00', 'local': '2023-08-31T13:36:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T17:34:30+00:00', 'local': '2023-08-31T13:34:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T17:32:30+00:00', 'local': '2023-08-31T13:32:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T17:30:30+00:00', 'local': '2023-08-31T13:30:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T17:28:30+00:00', 'local': '2023-08-31T13:28:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T17:26:31+00:00', 'local': '2023-08-31T13:26:31-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T17:24:30+00:00', 'local': '2023-08-31T13:24:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T17:22:30+00:00', 'local': '2023-08-31T13:22:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.2,"{'utc': '2023-08-31T17:20:30+00:00', 'local': '2023-08-31T13:20:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T17:18:30+00:00', 'local': '2023-08-31T13:18:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T17:16:30+00:00', 'local': '2023-08-31T13:16:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T17:14:30+00:00', 'local': '2023-08-31T13:14:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T17:12:30+00:00', 'local': '2023-08-31T13:12:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T17:10:30+00:00', 'local': '2023-08-31T13:10:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T17:08:30+00:00', 'local': '2023-08-31T13:08:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T17:06:30+00:00', 'local': '2023-08-31T13:06:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T17:04:30+00:00', 'local': '2023-08-31T13:04:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T17:02:30+00:00', 'local': '2023-08-31T13:02:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T17:00:30+00:00', 'local': '2023-08-31T13:00:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:58:30+00:00', 'local': '2023-08-31T12:58:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T16:56:30+00:00', 'local': '2023-08-31T12:56:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T16:54:30+00:00', 'local': '2023-08-31T12:54:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T16:52:30+00:00', 'local': '2023-08-31T12:52:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:50:30+00:00', 'local': '2023-08-31T12:50:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T16:48:30+00:00', 'local': '2023-08-31T12:48:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T16:46:30+00:00', 'local': '2023-08-31T12:46:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:44:30+00:00', 'local': '2023-08-31T12:44:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T16:42:30+00:00', 'local': '2023-08-31T12:42:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.2,"{'utc': '2023-08-31T16:40:30+00:00', 'local': '2023-08-31T12:40:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T16:38:30+00:00', 'local': '2023-08-31T12:38:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T16:36:30+00:00', 'local': '2023-08-31T12:36:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:34:30+00:00', 'local': '2023-08-31T12:34:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T16:32:30+00:00', 'local': '2023-08-31T12:32:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:30:30+00:00', 'local': '2023-08-31T12:30:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T16:28:30+00:00', 'local': '2023-08-31T12:28:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:26:30+00:00', 'local': '2023-08-31T12:26:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:24:30+00:00', 'local': '2023-08-31T12:24:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:22:30+00:00', 'local': '2023-08-31T12:22:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T16:20:30+00:00', 'local': '2023-08-31T12:20:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T16:18:30+00:00', 'local': '2023-08-31T12:18:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T16:16:30+00:00', 'local': '2023-08-31T12:16:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T16:14:30+00:00', 'local': '2023-08-31T12:14:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T16:12:30+00:00', 'local': '2023-08-31T12:12:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T16:10:30+00:00', 'local': '2023-08-31T12:10:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T16:08:30+00:00', 'local': '2023-08-31T12:08:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T16:06:30+00:00', 'local': '2023-08-31T12:06:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T16:04:30+00:00', 'local': '2023-08-31T12:04:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T16:02:30+00:00', 'local': '2023-08-31T12:02:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T16:00:30+00:00', 'local': '2023-08-31T12:00:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T15:58:30+00:00', 'local': '2023-08-31T11:58:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:56:30+00:00', 'local': '2023-08-31T11:56:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.2,"{'utc': '2023-08-31T15:54:30+00:00', 'local': '2023-08-31T11:54:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T15:52:30+00:00', 'local': '2023-08-31T11:52:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T15:50:30+00:00', 'local': '2023-08-31T11:50:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.2,"{'utc': '2023-08-31T15:48:30+00:00', 'local': '2023-08-31T11:48:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:46:30+00:00', 'local': '2023-08-31T11:46:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:44:30+00:00', 'local': '2023-08-31T11:44:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:42:30+00:00', 'local': '2023-08-31T11:42:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T15:40:30+00:00', 'local': '2023-08-31T11:40:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T15:38:30+00:00', 'local': '2023-08-31T11:38:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:36:30+00:00', 'local': '2023-08-31T11:36:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T15:34:30+00:00', 'local': '2023-08-31T11:34:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T15:32:30+00:00', 'local': '2023-08-31T11:32:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:30:30+00:00', 'local': '2023-08-31T11:30:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.3,"{'utc': '2023-08-31T15:28:30+00:00', 'local': '2023-08-31T11:28:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.3,"{'utc': '2023-08-31T15:26:30+00:00', 'local': '2023-08-31T11:26:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:24:30+00:00', 'local': '2023-08-31T11:24:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T15:22:30+00:00', 'local': '2023-08-31T11:22:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:20:30+00:00', 'local': '2023-08-31T11:20:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T15:18:30+00:00', 'local': '2023-08-31T11:18:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.4,"{'utc': '2023-08-31T15:16:30+00:00', 'local': '2023-08-31T11:16:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.5,"{'utc': '2023-08-31T15:14:31+00:00', 'local': '2023-08-31T11:14:31-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T15:12:30+00:00', 'local': '2023-08-31T11:12:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T15:10:30+00:00', 'local': '2023-08-31T11:10:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T15:08:30+00:00', 'local': '2023-08-31T11:08:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T15:06:29+00:00', 'local': '2023-08-31T11:06:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T15:04:29+00:00', 'local': '2023-08-31T11:04:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.8,"{'utc': '2023-08-31T15:02:29+00:00', 'local': '2023-08-31T11:02:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.4,"{'utc': '2023-08-31T15:00:33+00:00', 'local': '2023-08-31T11:00:33-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T14:58:30+00:00', 'local': '2023-08-31T10:58:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.3,"{'utc': '2023-08-31T14:56:30+00:00', 'local': '2023-08-31T10:56:30-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T14:54:29+00:00', 'local': '2023-08-31T10:54:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T14:52:29+00:00', 'local': '2023-08-31T10:52:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T14:50:29+00:00', 'local': '2023-08-31T10:50:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.1,"{'utc': '2023-08-31T14:48:29+00:00', 'local': '2023-08-31T10:48:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.2,"{'utc': '2023-08-31T14:46:29+00:00', 'local': '2023-08-31T10:46:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,2.0,"{'utc': '2023-08-31T14:44:29+00:00', 'local': '2023-08-31T10:44:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.8,"{'utc': '2023-08-31T14:42:29+00:00', 'local': '2023-08-31T10:42:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T14:40:29+00:00', 'local': '2023-08-31T10:40:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.7,"{'utc': '2023-08-31T14:38:29+00:00', 'local': '2023-08-31T10:38:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T14:36:29+00:00', 'local': '2023-08-31T10:36:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.9,"{'utc': '2023-08-31T14:34:29+00:00', 'local': '2023-08-31T10:34:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,1.6,"{'utc': '2023-08-31T14:32:29+00:00', 'local': '2023-08-31T10:32:29-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
